subject,time,order,condition,item,rating,RT,age,gender,motherTongue,dialekt,parents,growUp,highestEducation,priorLing,zscores
060ffe45945e684d3fad3bb69601fe04,1511805324,25,shortWhetherIsl,18,7,12973,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,314,BF,208,2,13645,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,62,LongNaarIsl,28,6,21343,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,305,BF,332,3,13675,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.406952407969103
060ffe45945e684d3fad3bb69601fe04,1511805324,158,LongAdjunctIsl,57,5,16009,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.353140519312031
060ffe45945e684d3fad3bb69601fe04,1511805324,36,longWhetherNoI,21,7,43929,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,310,BF,204,2,13691,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,68,LongNaarNoIsl,31,7,26704,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,312,BF,206,2,19815,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,31,shortWhetherNoI,20,7,23381,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,169,ShortAdjunctIsl,60,7,9720,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,293,BF,319,1,6491,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,223,ShortSubjectNoIsl,100,7,9478,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,292,BF,318,1,8080,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,46,longWhetherIsla,23,6,8980,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,18,localTop,604,7,16940,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,244,LongSubjectNoIsl,108,7,8074,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,265,ShortSubjectIsl,117,6,29058,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,296,BF,322,1,20160,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,143,ShortAdjunctNoIsl,54,7,14453,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,284,BF,310,1,3726903,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,73,ShortNaarIsl,32,7,9963,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,63,ShortNaarNoIsl,30,7,32210,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,286,BF,312,5,12021,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.353140519312031
060ffe45945e684d3fad3bb69601fe04,1511805324,222,LongSubjectIsl,99,1,11478,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,279,BF,305,2,6847,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,148,LongAdjunctNoIsl,55,6,10425,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,126,LongNaarIsl,46,1,11540,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,308,BF,202,1,12075,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,142,LongAdjunctIsl,53,2,12921,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,303,BF,329,1,10458,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,84,LongNaarNoIsl,35,7,9828,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,137,ShortAdjunctIsl,52,6,59496819,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,307,BF,201,1,10421,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,271,ShortSubjectNoIsl,120,7,10361,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,288,BF,314,3,19676873,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.406952407969103
060ffe45945e684d3fad3bb69601fe04,1511805324,212,LongSubjectNoIsl,97,6,93293,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,233,ShortSubjectIsl,104,7,43819,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,309,BF,203,1,13882,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,175,ShortAdjunctNoIsl,62,6,21482,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,291,BF,317,2,8157,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,57,ShortNaarIsl,26,7,15432,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,15,localTop,601,6,46010,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,111,ShortNaarNoIsl,42,7,50882,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,254,LongSubjectIsl,110,1,290777,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,282,BF,308,6,111877,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,196,LongAdjunctNoIsl,68,4,26160,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.0269059443285358
060ffe45945e684d3fad3bb69601fe04,1511805324,294,BF,320,1,100261,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,41,shortWhetherIsl,22,7,152593,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,78,LongNaarIsl,33,1,576260,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,289,BF,315,2,11983,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,190,LongAdjunctIsl,65,2,78860,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,298,BF,324,1,5494,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,20,longWhetherNoI,17,6,183039,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,116,LongNaarNoIsl,43,5,9500,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.353140519312031
060ffe45945e684d3fad3bb69601fe04,1511805324,287,BF,313,1,328815821,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,47,shortWhetherNoI,24,7,16354,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,275,BF,301,1,19274,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,201,ShortAdjunctIsl,69,6,14553,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,255,ShortSubjectNoIsl,113,7,16148,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,283,BF,309,1,9363,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,30,longWhetherIsla,19,2,33661,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,300,BF,326,1,52284,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,260,LongSubjectNoIsl,116,3,19424,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.406952407969103
060ffe45945e684d3fad3bb69601fe04,1511805324,249,ShortSubjectIsl,109,6,20467,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,278,BF,304,1,192182,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,207,ShortAdjunctNoIsl,72,6,26993,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
060ffe45945e684d3fad3bb69601fe04,1511805324,295,BF,321,1,13027,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-1.16704533525024
060ffe45945e684d3fad3bb69601fe04,1511805324,121,ShortNaarIsl,45,7,13535,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,1.11323344659317
060ffe45945e684d3fad3bb69601fe04,1511805324,17,localTop,603,2,6961,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,-0.78699887160967
060ffe45945e684d3fad3bb69601fe04,1511805324,79,ShortNaarNoIsl,34,6,20846,25,M,norsk,Romsdal,norsk,norsk,bachelor,N,0.733186982952598
0b572af68ff64d8a561c79ec99de3740,1511796584,10,introItems,501,7,30129,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,11,introItems,502,1,17393,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,12,introItems,503,1,25166,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,13,introItems,504,1,15557,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,14,introItems,505,7,8670,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,193,ShortAdjunctIsl,66,7,20695,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,277,BF,303,1,18296,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,113,ShortNaarIsl,42,7,14400,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,307,BF,201,6,9472,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,172,LongAdjunctNoIsl,61,2,22487,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,166,LongAdjunctIsl,59,6,20134,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,282,BF,308,2,16457,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,76,LongNaarNoIsl,33,5,26968,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.461372165193072
0b572af68ff64d8a561c79ec99de3740,1511796584,304,BF,331,1,16515,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,119,ShortNaarNoIsl,45,7,14785,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,151,ShortAdjunctNoIsl,56,2,19224,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,313,BF,207,1,22251,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,102,LongNaarIsl,39,6,13841,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,299,BF,325,1,22371,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,161,ShortAdjunctIsl,58,5,25894,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.461372165193072
0b572af68ff64d8a561c79ec99de3740,1511796584,129,ShortNaarIsl,48,7,17198,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,279,BF,305,7,10029,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,204,LongAdjunctNoIsl,71,4,20430,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,311,BF,205,1,12126,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,150,LongAdjunctIsl,55,4,15791,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,92,LongNaarNoIsl,37,4,14677,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,300,BF,326,6,1876,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,225,ShortSubjectIsl,100,2,16808,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,275,BF,301,1,13362,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,87,ShortNaarNoIsl,36,7,12374,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,18,localTop,604,7,12629,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,135,ShortAdjunctNoIsl,52,7,14503,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,118,LongNaarIsl,43,7,11459,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,305,BF,332,1,11847,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,231,ShortSubjectNoIsl,104,1,16742,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,293,BF,319,1,14392,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,236,LongSubjectNoIsl,106,2,11237,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,246,LongSubjectIsl,108,2,17133,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,314,BF,208,7,18319,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,22,longWhetherIsla,17,3,18542,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.334582867888105
0b572af68ff64d8a561c79ec99de3740,1511796584,302,BF,328,1,15679,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,145,ShortAdjunctIsl,54,6,19537,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,49,shortWhetherIsl,24,7,15311,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,291,BF,317,1,12507,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,97,ShortNaarIsl,38,7,14748,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,276,BF,302,1,10036,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,156,LongAdjunctNoIsl,57,7,12328,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,134,LongAdjunctIsl,50,5,12122,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.461372165193072
0b572af68ff64d8a561c79ec99de3740,1511796584,303,BF,329,1,12550,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,124,LongNaarNoIsl,46,5,18453,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.461372165193072
0b572af68ff64d8a561c79ec99de3740,1511796584,280,BF,306,5,10817,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.461372165193072
0b572af68ff64d8a561c79ec99de3740,1511796584,241,ShortSubjectIsl,107,7,15652,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,23,shortWhetherNoI,18,7,12667,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,284,BF,310,1,12826,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,55,ShortNaarNoIsl,26,7,12298,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,17,localTop,603,1,7557,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,199,ShortAdjunctNoIsl,69,7,15855,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,290,BF,316,1,12575,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,54,LongNaarIsl,25,4,16072,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,247,ShortSubjectNoIsl,109,1,16581,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,308,BF,202,1,16554,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,44,longWhetherNoI,23,4,22316,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,294,BF,320,1,35824,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,220,LongSubjectNoIsl,99,4,20814,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,214,LongSubjectIsl,97,2,16348,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,312,BF,206,5,12015,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.461372165193072
0b572af68ff64d8a561c79ec99de3740,1511796584,209,ShortAdjunctIsl,72,7,8941,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,286,BF,312,2,19604,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
0b572af68ff64d8a561c79ec99de3740,1511796584,81,ShortNaarIsl,34,7,14656,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,188,LongAdjunctNoIsl,65,3,21157,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.334582867888105
0b572af68ff64d8a561c79ec99de3740,1511796584,283,BF,309,1,14814,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,198,LongAdjunctIsl,68,1,14075,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,309,BF,203,1,10183,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,60,LongNaarNoIsl,28,7,10649,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,257,ShortSubjectIsl,113,7,19042,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,285,BF,311,1,14383,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,71,ShortNaarNoIsl,32,7,14447,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,296,BF,322,1,18503,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,183,ShortAdjunctNoIsl,64,6,18879,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,70,LongNaarIsl,31,3,22245,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.334582867888105
0b572af68ff64d8a561c79ec99de3740,1511796584,289,BF,315,3,21819,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.334582867888105
0b572af68ff64d8a561c79ec99de3740,1511796584,263,ShortSubjectNoIsl,117,6,14522,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,15,localTop,601,7,19196,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,252,LongSubjectNoIsl,110,7,20038,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,297,BF,323,1,12476,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,262,LongSubjectIsl,116,1,24002,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,38,longWhetherIsla,21,3,13041,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.334582867888105
0b572af68ff64d8a561c79ec99de3740,1511796584,301,BF,327,7,14322,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,177,ShortAdjunctIsl,62,6,17032,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,287,BF,313,1,12609,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,33,shortWhetherIsl,20,6,17601,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.85934968173366
0b572af68ff64d8a561c79ec99de3740,1511796584,65,ShortNaarIsl,30,7,14602,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,310,BF,204,1,17044,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,140,LongAdjunctNoIsl,53,4,17335,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,278,BF,304,1,12837,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,182,LongAdjunctIsl,63,7,17094,24,F,norsk,Troms,norsk,norsk,bachelor,N,1.25732719827425
0b572af68ff64d8a561c79ec99de3740,1511796584,108,LongNaarNoIsl,41,4,13574,24,F,norsk,Troms,norsk,norsk,bachelor,N,0.063394648652483
0b572af68ff64d8a561c79ec99de3740,1511796584,298,BF,324,1,15177,24,F,norsk,Troms,norsk,norsk,bachelor,N,-1.13053790096928
0b572af68ff64d8a561c79ec99de3740,1511796584,273,ShortSubjectIsl,120,3,19672,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.334582867888105
0b572af68ff64d8a561c79ec99de3740,1511796584,295,BF,321,2,16510,24,F,norsk,Troms,norsk,norsk,bachelor,N,-0.732560384428694
